xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
394.0,62.0,579.0,122.0,MILTON       B.       ROSENBLATT.       M.       D.          1040       FIFTH       AVENUE          NEW       YORK.       R       Y.       10026          RHmiXAMoni       4-9468,supplier,"Philip       Morris,       Inc.          100       Park       Avenue          New       York,       N.Y.       10017",109.0,1,,0.0,-1,109.0,0.0
284.0,178.0,474.0,224.0,"Philip       Morris,       Inc.          100       Park       Avenue          New       York,       N.Y.       10017",receiver,FOR       PROFESSIONAL       SERVICES       RENDERED       TO       DATE,78.5,2,,0.0,-1,78.5,0.0
304.0,274.0,545.0,285.0,FOR       PROFESSIONAL       SERVICES       RENDERED       TO       DATE,invoice_info,"May,1969       Preparation       and       presentation       of          statement       before       the       Parliamentary          Committee       on       Health,       Welfare,       and          Social       Affairs,       Ottawa,       Canada.",71.5,4,"July       30,1969",209.0,3,71.5,209.0
579.0,269.0,688.0,285.0,"July       30,1969",invoice_info,"May,1969       Preparation       and       presentation       of          statement       before       the       Parliamentary          Committee       on       Health,       Welfare,       and          Social       Affairs,       Ottawa,       Canada.",74.0,4,,0.0,-1,-1.0,0.0
284.0,320.0,679.0,382.0,"May,1969       Preparation       and       presentation       of          statement       before       the       Parliamentary          Committee       on       Health,       Welfare,       and          Social       Affairs,       Ottawa,       Canada.",positions,$5000.00,81.0,5,,0.0,-1,81.0,0.0
580.0,424.0,652.0,440.0,$5000.00,total,RECEIVED       PAYMENT,56.5,6,,0.0,-1,56.5,0.0
522.0,484.0,619.0,493.0,RECEIVED       PAYMENT,other,"March,April       1969          Preparation       of       manuscript!;       Etiologic          Perspectives       in       Lung       Cancer       and       Emphysema"",          preparation       and       presentation       of       statement       be          fore       Congressional       Committee       on       Interstate       and          Foreign       Commerce,       Washington,       D.C.",201.0,8,,0.0,-1,-1.0,0.0
645.0,526.0,666.0,534.0,M.D.,other,"March,April       1969          Preparation       of       manuscript!;       Etiologic          Perspectives       in       Lung       Cancer       and       Emphysema"",          preparation       and       presentation       of       statement       be          fore       Congressional       Committee       on       Interstate       and          Foreign       Commerce,       Washington,       D.C.",159.5,8,,0.0,-1,159.5,0.0
260.0,637.0,673.0,742.0,"March,April       1969          Preparation       of       manuscript!;       Etiologic          Perspectives       in       Lung       Cancer       and       Emphysema"",          preparation       and       presentation       of       statement       be          fore       Congressional       Committee       on       Interstate       and          Foreign       Commerce,       Washington,       D.C.",positions,$7500.00          RECEIVED       PAYMENT,95.0,9,2015037409,237.5,11,95.0,-1.0
524.0,769.0,656.0,800.0,$7500.00          RECEIVED       PAYMENT,total,M.D.,50.5,10,2015037409,114.0,11,50.5,114.0
648.0,831.0,669.0,839.0,M.D.,other,,0.0,-1,,0.0,-1,0.0,0.0
692.0,692.0,716.0,824.0,2015037409,other,,0.0,-1,,0.0,-1,0.0,0.0
