xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
37.0,22.0,397.0,91.0,5“/v3       KM*'          SALES       COPY          P.O.       Box       2959.       Winston-Salem.       N.C       2710?       INVOICE          Phone       <800)       862-4338          For       Manufacturer's       UPC       No..       Refer       to       Price       List,supplier,"BILLING          ADDRESS       CORE-MARK       DISTRIBUTORS,       INC.          P.O.       BOX       58833          LOS       ANGELES       CA       90058-0833",83.5,9,ACCOUNT       HO          7631000,256.0,1,83.5,256.0
428.0,24.0,518.0,60.0,ACCOUNT       HO          7631000,invoice_info,WA>.tHOV,22.0,5,"*v""0»CC          01/18/96",85.0,2,22.0,85.0
518.0,24.0,598.0,60.0,"*v""0»CC          01/18/96",invoice_info,WA>.tHOV,22.0,5,\N*OKt       HO          018-0047,78.5,3,22.0,78.5
598.0,24.0,675.0,60.0,\N*OKt       HO          018-0047,invoice_info,—       —S*5*S*,31.0,7,HAt          10-69,67.5,4,-1.0,67.5
675.0,24.0,733.0,60.0,HAt          10-69,invoice_info,—       —S*5*S*,31.0,7,,0.0,-1,-1.0,0.0
428.0,60.0,518.0,68.0,WA>.tHOV,invoice_info,034       SAN       BERNARDINO,13.0,8,H,76.0,6,-1.0,76.0
518.0,60.0,580.0,68.0,H,invoice_info,—       —S*5*S*,9.0,7,,0.0,-1,9.0,0.0
580.0,60.0,733.0,86.0,—       —S*5*S*,invoice_info,034       SAN       BERNARDINO,4.0,8,,0.0,-1,4.0,0.0
428.0,68.0,580.0,86.0,034       SAN       BERNARDINO,invoice_info,"SOLD       TO/          SHIP       TO       CORE-MARK       DISTRIBUTORS,       INC.          2311       EAST       1»8TH       STREET          LOS       ANGELES       CA       90058-2093",61.5,10,—       —S*5*S*,152.5,7,61.5,152.5
76.0,112.0,370.0,168.0,"BILLING          ADDRESS       CORE-MARK       DISTRIBUTORS,       INC.          P.O.       BOX       58833          LOS       ANGELES       CA       90058-0833",receiver,SPECIAL       INSTRUCTIONS:       600023       -       CAMEL       B1G1F-3,97.5,11,"SOLD       TO/          SHIP       TO       CORE-MARK       DISTRIBUTORS,       INC.          2311       EAST       1»8TH       STREET          LOS       ANGELES       CA       90058-2093",397.5,10,97.5,397.5
483.0,110.0,758.0,167.0,"SOLD       TO/          SHIP       TO       CORE-MARK       DISTRIBUTORS,       INC.          2311       EAST       1»8TH       STREET          LOS       ANGELES       CA       90058-2093",receiver,0*0(4       SOU*CC,171.0,21,,0.0,-1,171.0,0.0
37.0,231.0,315.0,244.0,SPECIAL       INSTRUCTIONS:       600023       -       CAMEL       B1G1F-3,other,LICENSE          •RST       OATI,68.5,12,,0.0,-1,68.5,0.0
